"date","Tasa objetivo","Inflación","Inflación esperada","Tasa real ex-ante","Tasa real ex-post"
2020-02-19,7,3.42068965517241,3.4748275862069,3.5251724137931,3.57931034482759
2020-02-20,7,3.4051724137931,3.47620689655172,3.52379310344828,3.5948275862069
2020-02-21,7,3.38965517241379,3.47758620689655,3.52241379310345,3.61034482758621
2020-02-22,7,3.37413793103448,3.47896551724138,3.52103448275862,3.62586206896552
2020-02-23,7,3.35862068965517,3.48034482758621,3.51965517241379,3.64137931034483
2020-02-24,7,3.34310344827586,3.48172413793103,3.51827586206897,3.65689655172414
2020-02-25,7,3.32758620689655,3.48310344827586,3.51689655172414,3.67241379310345
2020-02-26,7,3.31206896551724,3.48448275862069,3.51551724137931,3.68793103448276
2020-02-27,7,3.29655172413793,3.48586206896552,3.51413793103448,3.70344827586207
2020-02-28,7,3.28103448275862,3.48724137931034,3.51275862068966,3.71896551724138
2020-02-29,7,3.26551724137931,3.48862068965517,3.51137931034483,3.73448275862069
2020-03-01,7,3.25,3.49,3.51,3.75
2020-03-02,7,3.21451612903226,3.49451612903226,3.50548387096774,3.78548387096774
2020-03-03,7,3.17903225806452,3.49903225806452,3.50096774193548,3.82096774193548
2020-03-04,7,3.14354838709677,3.50354838709677,3.49645161290323,3.85645161290323
2020-03-05,7,3.10806451612903,3.50806451612903,3.49193548387097,3.89193548387097
2020-03-06,7,3.07258064516129,3.51258064516129,3.48741935483871,3.92741935483871
2020-03-07,7,3.03709677419355,3.51709677419355,3.48290322580645,3.96290322580645
2020-03-08,7,3.00161290322581,3.52161290322581,3.47838709677419,3.99838709677419
2020-03-09,7,2.96612903225806,3.52612903225806,3.47387096774194,4.03387096774193
2020-03-10,7,2.93064516129032,3.53064516129032,3.46935483870968,4.06935483870968
2020-03-11,7,2.89516129032258,3.53516129032258,3.46483870967742,4.10483870967742
2020-03-12,7,2.85967741935484,3.53967741935484,3.46032258064516,4.14032258064516
2020-03-13,7,2.8241935483871,3.5441935483871,3.4558064516129,4.1758064516129
2020-03-14,7,2.78870967741935,3.54870967741935,3.45129032258065,4.21129032258064
2020-03-15,7,2.75322580645161,3.55322580645161,3.44677419354839,4.24677419354839
2020-03-16,7,2.71774193548387,3.55774193548387,3.44225806451613,4.28225806451613
2020-03-17,7,2.68225806451613,3.56225806451613,3.43774193548387,4.31774193548387
2020-03-18,7,2.64677419354839,3.56677419354839,3.43322580645161,4.35322580645161
2020-03-19,7,2.61129032258065,3.57129032258065,3.42870967741935,4.38870967741935
2020-03-20,6.5,2.5758064516129,3.5758064516129,2.9241935483871,3.9241935483871
2020-03-21,6.5,2.54032258064516,3.58032258064516,2.91967741935484,3.95967741935484
2020-03-22,6.5,2.50483870967742,3.58483870967742,2.91516129032258,3.99516129032258
2020-03-23,6.5,2.46935483870968,3.58935483870968,2.91064516129032,4.03064516129032
2020-03-24,6.5,2.43387096774194,3.59387096774194,2.90612903225806,4.06612903225806
2020-03-25,6.5,2.39838709677419,3.59838709677419,2.90161290322581,4.10161290322581
2020-03-26,6.5,2.36290322580645,3.60290322580645,2.89709677419355,4.13709677419355
2020-03-27,6.5,2.32741935483871,3.60741935483871,2.89258064516129,4.17258064516129
2020-03-28,6.5,2.29193548387097,3.61193548387097,2.88806451612903,4.20806451612903
2020-03-29,6.5,2.25645161290323,3.61645161290323,2.88354838709677,4.24354838709677
2020-03-30,6.5,2.22096774193548,3.62096774193548,2.87903225806452,4.27903225806452
2020-03-31,6.5,2.18548387096774,3.62548387096774,2.87451612903226,4.31451612903226
2020-04-01,6.5,2.15,3.63,2.87,4.35
2020-04-02,6.5,2.173,3.62466666666667,2.87533333333333,4.327
2020-04-03,6.5,2.196,3.61933333333333,2.88066666666667,4.304
2020-04-04,6.5,2.219,3.614,2.886,4.281
2020-04-05,6.5,2.242,3.60866666666667,2.89133333333333,4.258
2020-04-06,6.5,2.265,3.60333333333333,2.89666666666667,4.235
2020-04-07,6.5,2.288,3.598,2.902,4.212
2020-04-08,6.5,2.311,3.59266666666667,2.90733333333333,4.189
2020-04-09,6.5,2.334,3.58733333333333,2.91266666666667,4.166
2020-04-10,6.5,2.357,3.582,2.918,4.143
2020-04-11,6.5,2.38,3.57666666666667,2.92333333333333,4.12
2020-04-12,6.5,2.403,3.57133333333333,2.92866666666667,4.097
2020-04-13,6.5,2.426,3.566,2.934,4.074
2020-04-14,6.5,2.449,3.56066666666667,2.93933333333333,4.051
2020-04-15,6.5,2.472,3.55533333333333,2.94466666666667,4.028
2020-04-16,6.5,2.495,3.55,2.95,4.005
2020-04-17,6.5,2.518,3.54466666666667,2.95533333333333,3.982
2020-04-18,6.5,2.541,3.53933333333333,2.96066666666667,3.959
2020-04-19,6.5,2.564,3.534,2.966,3.936
2020-04-20,6.5,2.587,3.52866666666667,2.97133333333333,3.913
2020-04-21,6,2.61,3.52333333333333,2.47666666666667,3.39
2020-04-22,6,2.633,3.518,2.482,3.367
2020-04-23,6,2.656,3.51266666666667,2.48733333333333,3.344
2020-04-24,6,2.679,3.50733333333333,2.49266666666667,3.321
2020-04-25,6,2.702,3.502,2.498,3.298
2020-04-26,6,2.725,3.49666666666667,2.50333333333333,3.275
2020-04-27,6,2.748,3.49133333333333,2.50866666666667,3.252
2020-04-28,6,2.771,3.486,2.514,3.229
2020-04-29,6,2.794,3.48066666666667,2.51933333333333,3.206
2020-04-30,6,2.817,3.47533333333333,2.52466666666667,3.183
2020-05-01,6,2.84,3.47,2.53,3.16
2020-05-02,6,2.8558064516129,3.47290322580645,2.52709677419355,3.1441935483871
2020-05-03,6,2.87161290322581,3.4758064516129,2.5241935483871,3.12838709677419
2020-05-04,6,2.88741935483871,3.47870967741936,2.52129032258064,3.11258064516129
2020-05-05,6,2.90322580645161,3.48161290322581,2.51838709677419,3.09677419354839
2020-05-06,6,2.91903225806452,3.48451612903226,2.51548387096774,3.08096774193548
2020-05-07,6,2.93483870967742,3.48741935483871,2.51258064516129,3.06516129032258
2020-05-08,6,2.95064516129032,3.49032258064516,2.50967741935484,3.04935483870968
2020-05-09,6,2.96645161290323,3.49322580645161,2.50677419354839,3.03354838709677
2020-05-10,6,2.98225806451613,3.49612903225806,2.50387096774194,3.01774193548387
2020-05-11,6,2.99806451612903,3.49903225806452,2.50096774193548,3.00193548387097
2020-05-12,6,3.01387096774194,3.50193548387097,2.49806451612903,2.98612903225806
2020-05-13,6,3.02967741935484,3.50483870967742,2.49516129032258,2.97032258064516
2020-05-14,5.5,3.04548387096774,3.50774193548387,1.99225806451613,2.45451612903226
2020-05-15,5.5,3.06129032258064,3.51064516129032,1.98935483870968,2.43870967741936
2020-05-16,5.5,3.07709677419355,3.51354838709677,1.98645161290323,2.42290322580645
2020-05-17,5.5,3.09290322580645,3.51645161290323,1.98354838709677,2.40709677419355
2020-05-18,5.5,3.10870967741935,3.51935483870968,1.98064516129032,2.39129032258065
2020-05-19,5.5,3.12451612903226,3.52225806451613,1.97774193548387,2.37548387096774
2020-05-20,5.5,3.14032258064516,3.52516129032258,1.97483870967742,2.35967741935484
2020-05-21,5.5,3.15612903225806,3.52806451612903,1.97193548387097,2.34387096774194
2020-05-22,5.5,3.17193548387097,3.53096774193548,1.96903225806452,2.32806451612903
2020-05-23,5.5,3.18774193548387,3.53387096774194,1.96612903225806,2.31225806451613
2020-05-24,5.5,3.20354838709677,3.53677419354839,1.96322580645161,2.29645161290323
2020-05-25,5.5,3.21935483870968,3.53967741935484,1.96032258064516,2.28064516129032
2020-05-26,5.5,3.23516129032258,3.54258064516129,1.95741935483871,2.26483870967742
2020-05-27,5.5,3.25096774193548,3.54548387096774,1.95451612903226,2.24903225806452
2020-05-28,5.5,3.26677419354839,3.54838709677419,1.95161290322581,2.23322580645161
2020-05-29,5.5,3.28258064516129,3.55129032258065,1.94870967741935,2.21741935483871
2020-05-30,5.5,3.29838709677419,3.5541935483871,1.9458064516129,2.20161290322581
2020-05-31,5.5,3.3141935483871,3.55709677419355,1.94290322580645,2.1858064516129
2020-06-01,5.5,3.33,3.56,1.94,2.17
2020-06-02,5.5,3.33966666666667,3.55766666666667,1.94233333333333,2.16033333333333
2020-06-03,5.5,3.34933333333333,3.55533333333333,1.94466666666667,2.15066666666667
2020-06-04,5.5,3.359,3.553,1.947,2.141
2020-06-05,5.5,3.36866666666667,3.55066666666667,1.94933333333333,2.13133333333333
2020-06-06,5.5,3.37833333333333,3.54833333333333,1.95166666666667,2.12166666666667
2020-06-07,5.5,3.388,3.546,1.954,2.112
2020-06-08,5.5,3.39766666666667,3.54366666666667,1.95633333333333,2.10233333333333
2020-06-09,5.5,3.40733333333333,3.54133333333333,1.95866666666667,2.09266666666667
2020-06-10,5.5,3.417,3.539,1.961,2.083
2020-06-11,5.5,3.42666666666667,3.53666666666667,1.96333333333333,2.07333333333333
2020-06-12,5.5,3.43633333333333,3.53433333333333,1.96566666666667,2.06366666666667
2020-06-13,5.5,3.446,3.532,1.968,2.054
2020-06-14,5.5,3.45566666666667,3.52966666666667,1.97033333333333,2.04433333333333
2020-06-15,5.5,3.46533333333333,3.52733333333333,1.97266666666667,2.03466666666667
2020-06-16,5.5,3.475,3.525,1.975,2.025
2020-06-17,5.5,3.48466666666667,3.52266666666667,1.97733333333333,2.01533333333333
2020-06-18,5.5,3.49433333333333,3.52033333333333,1.97966666666667,2.00566666666667
2020-06-19,5.5,3.504,3.518,1.982,1.996
2020-06-20,5.5,3.51366666666667,3.51566666666667,1.98433333333333,1.98633333333333
2020-06-21,5.5,3.52333333333333,3.51333333333333,1.98666666666667,1.97666666666667
2020-06-22,5.5,3.533,3.511,1.989,1.967
2020-06-23,5.5,3.54266666666667,3.50866666666667,1.99133333333333,1.95733333333333
2020-06-24,5.5,3.55233333333333,3.50633333333333,1.99366666666667,1.94766666666667
2020-06-25,5,3.562,3.504,1.496,1.438
2020-06-26,5,3.57166666666667,3.50166666666667,1.49833333333333,1.42833333333333
2020-06-27,5,3.58133333333333,3.49933333333333,1.50066666666667,1.41866666666667
2020-06-28,5,3.591,3.497,1.503,1.409
2020-06-29,5,3.60066666666667,3.49466666666667,1.50533333333333,1.39933333333333
2020-06-30,5,3.61033333333333,3.49233333333333,1.50766666666667,1.38966666666667
2020-07-01,5,3.62,3.49,1.51,1.38
2020-07-02,5,3.63387096774194,3.49161290322581,1.50838709677419,1.36612903225806
2020-07-03,5,3.64774193548387,3.49322580645161,1.50677419354839,1.35225806451613
2020-07-04,5,3.66161290322581,3.49483870967742,1.50516129032258,1.33838709677419
2020-07-05,5,3.67548387096774,3.49645161290323,1.50354838709677,1.32451612903226
2020-07-06,5,3.68935483870968,3.49806451612903,1.50193548387097,1.31064516129032
2020-07-07,5,3.70322580645161,3.49967741935484,1.50032258064516,1.29677419354839
2020-07-08,5,3.71709677419355,3.50129032258065,1.49870967741935,1.28290322580645
2020-07-09,5,3.73096774193548,3.50290322580645,1.49709677419355,1.26903225806452
2020-07-10,5,3.74483870967742,3.50451612903226,1.49548387096774,1.25516129032258
2020-07-11,5,3.75870967741935,3.50612903225806,1.49387096774194,1.24129032258065
2020-07-12,5,3.77258064516129,3.50774193548387,1.49225806451613,1.22741935483871
2020-07-13,5,3.78645161290323,3.50935483870968,1.49064516129032,1.21354838709677
2020-07-14,5,3.80032258064516,3.51096774193548,1.48903225806452,1.19967741935484
2020-07-15,5,3.8141935483871,3.51258064516129,1.48741935483871,1.1858064516129
2020-07-16,5,3.82806451612903,3.5141935483871,1.4858064516129,1.17193548387097
2020-07-17,5,3.84193548387097,3.5158064516129,1.4841935483871,1.15806451612903
2020-07-18,5,3.8558064516129,3.51741935483871,1.48258064516129,1.1441935483871
2020-07-19,5,3.86967741935484,3.51903225806452,1.48096774193548,1.13032258064516
2020-07-20,5,3.88354838709677,3.52064516129032,1.47935483870968,1.11645161290323
2020-07-21,5,3.89741935483871,3.52225806451613,1.47774193548387,1.10258064516129
2020-07-22,5,3.91129032258065,3.52387096774194,1.47612903225806,1.08870967741935
2020-07-23,5,3.92516129032258,3.52548387096774,1.47451612903226,1.07483870967742
2020-07-24,5,3.93903225806452,3.52709677419355,1.47290322580645,1.06096774193548
2020-07-25,5,3.95290322580645,3.52870967741935,1.47129032258065,1.04709677419355
2020-07-26,5,3.96677419354839,3.53032258064516,1.46967741935484,1.03322580645161
2020-07-27,5,3.98064516129032,3.53193548387097,1.46806451612903,1.01935483870968
2020-07-28,5,3.99451612903226,3.53354838709677,1.46645161290323,1.00548387096774
2020-07-29,5,4.00838709677419,3.53516129032258,1.46483870967742,0.991612903225807
2020-07-30,5,4.02225806451613,3.53677419354839,1.46322580645161,0.977741935483871
2020-07-31,5,4.03612903225806,3.53838709677419,1.46161290322581,0.963870967741935
2020-08-01,5,4.05,3.54,1.46,0.95
2020-08-02,5,4.04870967741935,3.54161290322581,1.45838709677419,0.951290322580645
2020-08-03,5,4.04741935483871,3.54322580645161,1.45677419354839,0.952580645161291
2020-08-04,5,4.04612903225806,3.54483870967742,1.45516129032258,0.953870967741936
2020-08-05,5,4.04483870967742,3.54645161290323,1.45354838709677,0.955161290322581
2020-08-06,5,4.04354838709677,3.54806451612903,1.45193548387097,0.956451612903226
2020-08-07,5,4.04225806451613,3.54967741935484,1.45032258064516,0.957741935483871
2020-08-08,5,4.04096774193548,3.55129032258065,1.44870967741935,0.959032258064516
2020-08-09,5,4.03967741935484,3.55290322580645,1.44709677419355,0.960322580645162
2020-08-10,5,4.03838709677419,3.55451612903226,1.44548387096774,0.961612903225807
2020-08-11,5,4.03709677419355,3.55612903225806,1.44387096774194,0.962903225806452
2020-08-12,5,4.0358064516129,3.55774193548387,1.44225806451613,0.964193548387097
2020-08-13,5,4.03451612903226,3.55935483870968,1.44064516129032,0.965483870967742
2020-08-14,4.5,4.03322580645161,3.56096774193548,0.939032258064516,0.466774193548387
2020-08-15,4.5,4.03193548387097,3.56258064516129,0.93741935483871,0.468064516129033
2020-08-16,4.5,4.03064516129032,3.5641935483871,0.935806451612903,0.469354838709678
2020-08-17,4.5,4.02935483870968,3.5658064516129,0.934193548387097,0.470645161290323
2020-08-18,4.5,4.02806451612903,3.56741935483871,0.93258064516129,0.471935483870968
2020-08-19,4.5,4.02677419354839,3.56903225806452,0.930967741935484,0.473225806451613
2020-08-20,4.5,4.02548387096774,3.57064516129032,0.929354838709677,0.474516129032258
2020-08-21,4.5,4.0241935483871,3.57225806451613,0.927741935483871,0.475806451612903
2020-08-22,4.5,4.02290322580645,3.57387096774194,0.926129032258065,0.477096774193549
2020-08-23,4.5,4.02161290322581,3.57548387096774,0.924516129032258,0.478387096774194
2020-08-24,4.5,4.02032258064516,3.57709677419355,0.922903225806452,0.479677419354839
2020-08-25,4.5,4.01903225806452,3.57870967741935,0.921290322580645,0.480967741935484
2020-08-26,4.5,4.01774193548387,3.58032258064516,0.919677419354839,0.482258064516129
2020-08-27,4.5,4.01645161290323,3.58193548387097,0.918064516129032,0.483548387096774
2020-08-28,4.5,4.01516129032258,3.58354838709677,0.916451612903226,0.48483870967742
2020-08-29,4.5,4.01387096774194,3.58516129032258,0.91483870967742,0.486129032258065
2020-08-30,4.5,4.01258064516129,3.58677419354839,0.913225806451613,0.48741935483871
2020-08-31,4.5,4.01129032258064,3.58838709677419,0.911612903225806,0.488709677419355
2020-09-01,4.5,4.01,3.59,0.91,0.49
2020-09-02,4.5,4.01266666666667,3.59066666666667,0.909333333333334,0.487333333333334
2020-09-03,4.5,4.01533333333333,3.59133333333333,0.908666666666667,0.484666666666667
2020-09-04,4.5,4.018,3.592,0.908,0.482
2020-09-05,4.5,4.02066666666667,3.59266666666667,0.907333333333333,0.479333333333334
2020-09-06,4.5,4.02333333333333,3.59333333333333,0.906666666666667,0.476666666666667
2020-09-07,4.5,4.026,3.594,0.906,0.474
2020-09-08,4.5,4.02866666666667,3.59466666666667,0.905333333333334,0.471333333333334
2020-09-09,4.5,4.03133333333333,3.59533333333333,0.904666666666667,0.468666666666667
2020-09-10,4.5,4.034,3.596,0.904,0.466
2020-09-11,4.5,4.03666666666667,3.59666666666667,0.903333333333333,0.463333333333334
2020-09-12,4.5,4.03933333333333,3.59733333333333,0.902666666666667,0.460666666666667
2020-09-13,4.5,4.042,3.598,0.902,0.458
2020-09-14,4.5,4.04466666666667,3.59866666666667,0.901333333333334,0.455333333333334
2020-09-15,4.5,4.04733333333333,3.59933333333333,0.900666666666667,0.452666666666667
2020-09-16,4.5,4.05,3.6,0.9,0.45
2020-09-17,4.5,4.05266666666667,3.60066666666667,0.899333333333333,0.447333333333334
2020-09-18,4.5,4.05533333333333,3.60133333333333,0.898666666666667,0.444666666666667
2020-09-19,4.5,4.058,3.602,0.898,0.442
2020-09-20,4.5,4.06066666666667,3.60266666666667,0.897333333333334,0.439333333333334
2020-09-21,4.5,4.06333333333333,3.60333333333333,0.896666666666667,0.436666666666667
2020-09-22,4.5,4.066,3.604,0.896,0.434
2020-09-23,4.5,4.06866666666667,3.60466666666667,0.895333333333333,0.431333333333334
2020-09-24,4.5,4.07133333333333,3.60533333333333,0.894666666666667,0.428666666666667
2020-09-25,4.25,4.074,3.606,0.644,0.176
2020-09-26,4.25,4.07666666666667,3.60666666666667,0.643333333333334,0.173333333333334
2020-09-27,4.25,4.07933333333333,3.60733333333333,0.642666666666667,0.170666666666667
2020-09-28,4.25,4.082,3.608,0.642,0.168
2020-09-29,4.25,4.08466666666667,3.60866666666667,0.641333333333333,0.165333333333334
2020-09-30,4.25,4.08733333333333,3.60933333333333,0.640666666666667,0.162666666666667
2020-10-01,4.25,4.09,3.61,0.64,0.16
2020-10-02,4.25,4.06548387096774,3.6141935483871,0.635806451612903,0.184516129032258
2020-10-03,4.25,4.04096774193548,3.61838709677419,0.631612903225807,0.209032258064516
2020-10-04,4.25,4.01645161290323,3.62258064516129,0.62741935483871,0.233548387096774
2020-10-05,4.25,3.99193548387097,3.62677419354839,0.623225806451613,0.258064516129032
2020-10-06,4.25,3.96741935483871,3.63096774193548,0.619032258064516,0.28258064516129
2020-10-07,4.25,3.94290322580645,3.63516129032258,0.614838709677419,0.307096774193548
2020-10-08,4.25,3.91838709677419,3.63935483870968,0.610645161290323,0.331612903225806
2020-10-09,4.25,3.89387096774194,3.64354838709677,0.606451612903226,0.356129032258065
2020-10-10,4.25,3.86935483870968,3.64774193548387,0.602258064516129,0.380645161290323
2020-10-11,4.25,3.84483870967742,3.65193548387097,0.598064516129032,0.405161290322581
2020-10-12,4.25,3.82032258064516,3.65612903225806,0.593870967741935,0.429677419354839
2020-10-13,4.25,3.7958064516129,3.66032258064516,0.589677419354839,0.454193548387097
2020-10-14,4.25,3.77129032258065,3.66451612903226,0.585483870967742,0.478709677419355
2020-10-15,4.25,3.74677419354839,3.66870967741936,0.581290322580645,0.503225806451613
2020-10-16,4.25,3.72225806451613,3.67290322580645,0.577096774193548,0.527741935483871
2020-10-17,4.25,3.69774193548387,3.67709677419355,0.572903225806451,0.552258064516129
2020-10-18,4.25,3.67322580645161,3.68129032258065,0.568709677419355,0.576774193548387
2020-10-19,4.25,3.64870967741935,3.68548387096774,0.564516129032258,0.601290322580645
2020-10-20,4.25,3.6241935483871,3.68967741935484,0.560322580645161,0.625806451612903
2020-10-21,4.25,3.59967741935484,3.69387096774194,0.556129032258065,0.650322580645161
2020-10-22,4.25,3.57516129032258,3.69806451612903,0.551935483870968,0.674838709677419
2020-10-23,4.25,3.55064516129032,3.70225806451613,0.547741935483871,0.699354838709677
2020-10-24,4.25,3.52612903225806,3.70645161290323,0.543548387096774,0.723870967741935
2020-10-25,4.25,3.50161290322581,3.71064516129032,0.539354838709677,0.748387096774193
2020-10-26,4.25,3.47709677419355,3.71483870967742,0.535161290322581,0.772903225806452
2020-10-27,4.25,3.45258064516129,3.71903225806452,0.530967741935484,0.79741935483871
2020-10-28,4.25,3.42806451612903,3.72322580645161,0.526774193548387,0.821935483870968
2020-10-29,4.25,3.40354838709677,3.72741935483871,0.52258064516129,0.846451612903226
2020-10-30,4.25,3.37903225806452,3.73161290322581,0.518387096774193,0.870967741935484
2020-10-31,4.25,3.35451612903226,3.7358064516129,0.514193548387097,0.895483870967742
2020-11-01,4.25,3.33,3.74,0.51,0.92
2020-11-02,4.25,3.324,3.73639344262295,0.513606557377049,0.926
2020-11-03,4.25,3.318,3.7327868852459,0.517213114754098,0.932
2020-11-04,4.25,3.312,3.72918032786885,0.520819672131148,0.938
2020-11-05,4.25,3.306,3.7255737704918,0.524426229508197,0.944
2020-11-06,4.25,3.3,3.72196721311475,0.528032786885246,0.95
2020-11-07,4.25,3.294,3.71836065573771,0.531639344262295,0.956
2020-11-08,4.25,3.288,3.71475409836066,0.535245901639344,0.962
2020-11-09,4.25,3.282,3.71114754098361,0.538852459016393,0.968
2020-11-10,4.25,3.276,3.70754098360656,0.542459016393443,0.974
2020-11-11,4.25,3.27,3.70393442622951,0.546065573770492,0.98
2020-11-12,4.25,3.264,3.70032786885246,0.549672131147541,0.986
2020-11-13,4.25,3.258,3.69672131147541,0.55327868852459,0.992
2020-11-14,4.25,3.252,3.69311475409836,0.556885245901639,0.998
2020-11-15,4.25,3.246,3.68950819672131,0.560491803278688,1.004
2020-11-16,4.25,3.24,3.68590163934426,0.564098360655738,1.01
2020-11-17,4.25,3.234,3.68229508196721,0.567704918032787,1.016
2020-11-18,4.25,3.228,3.67868852459016,0.571311475409836,1.022
2020-11-19,4.25,3.222,3.67508196721311,0.574918032786885,1.028
2020-11-20,4.25,3.216,3.67147540983607,0.578524590163934,1.034
2020-11-21,4.25,3.21,3.66786885245902,0.582131147540983,1.04
2020-11-22,4.25,3.204,3.66426229508197,0.585737704918033,1.046
2020-11-23,4.25,3.198,3.66065573770492,0.589344262295082,1.052
2020-11-24,4.25,3.192,3.65704918032787,0.592950819672131,1.058
2020-11-25,4.25,3.186,3.65344262295082,0.59655737704918,1.064
2020-11-26,4.25,3.18,3.64983606557377,0.60016393442623,1.07
2020-11-27,4.25,3.174,3.64622950819672,0.603770491803278,1.076
2020-11-28,4.25,3.168,3.64262295081967,0.607377049180328,1.082
2020-11-29,4.25,3.162,3.63901639344262,0.610983606557377,1.088
2020-11-30,4.25,3.156,3.63540983606557,0.614590163934426,1.094
2020-12-01,4.25,3.15,3.63180327868852,0.618196721311475,1.1
2020-12-02,4.25,3.16258064516129,3.62819672131148,0.621803278688525,1.08741935483871
2020-12-03,4.25,3.17516129032258,3.62459016393443,0.625409836065574,1.07483870967742
2020-12-04,4.25,3.18774193548387,3.62098360655738,0.629016393442623,1.06225806451613
2020-12-05,4.25,3.20032258064516,3.61737704918033,0.632622950819672,1.04967741935484
2020-12-06,4.25,3.21290322580645,3.61377049180328,0.636229508196721,1.03709677419355
2020-12-07,4.25,3.22548387096774,3.61016393442623,0.63983606557377,1.02451612903226
2020-12-08,4.25,3.23806451612903,3.60655737704918,0.64344262295082,1.01193548387097
2020-12-09,4.25,3.25064516129032,3.60295081967213,0.647049180327869,0.999354838709678
2020-12-10,4.25,3.26322580645161,3.59934426229508,0.650655737704918,0.986774193548387
2020-12-11,4.25,3.2758064516129,3.59573770491803,0.654262295081967,0.974193548387097
2020-12-12,4.25,3.28838709677419,3.59213114754098,0.657868852459016,0.961612903225806
2020-12-13,4.25,3.30096774193548,3.58852459016393,0.661475409836065,0.949032258064516
2020-12-14,4.25,3.31354838709677,3.58491803278689,0.665081967213115,0.936451612903226
2020-12-15,4.25,3.32612903225806,3.58131147540984,0.668688524590164,0.923870967741935
2020-12-16,4.25,3.33870967741935,3.57770491803279,0.672295081967213,0.911290322580645
2020-12-17,4.25,3.35129032258064,3.57409836065574,0.675901639344262,0.898709677419355
2020-12-18,4.25,3.36387096774194,3.57049180327869,0.679508196721311,0.886129032258065
2020-12-19,4.25,3.37645161290323,3.56688524590164,0.68311475409836,0.873548387096774
2020-12-20,4.25,3.38903225806452,3.56327868852459,0.68672131147541,0.860967741935484
2020-12-21,4.25,3.40161290322581,3.55967213114754,0.690327868852459,0.848387096774194
2020-12-22,4.25,3.4141935483871,3.55606557377049,0.693934426229508,0.835806451612903
2020-12-23,4.25,3.42677419354839,3.55245901639344,0.697540983606557,0.823225806451613
2020-12-24,4.25,3.43935483870968,3.54885245901639,0.701147540983607,0.810645161290322
2020-12-25,4.25,3.45193548387097,3.54524590163934,0.704754098360656,0.798064516129032
2020-12-26,4.25,3.46451612903226,3.5416393442623,0.708360655737705,0.785483870967742
2020-12-27,4.25,3.47709677419355,3.53803278688525,0.711967213114754,0.772903225806452
2020-12-28,4.25,3.48967741935484,3.5344262295082,0.715573770491803,0.760322580645161
2020-12-29,4.25,3.50225806451613,3.53081967213115,0.719180327868852,0.747741935483871
2020-12-30,4.25,3.51483870967742,3.5272131147541,0.722786885245902,0.735161290322581
2020-12-31,4.25,3.52741935483871,3.52360655737705,0.726393442622951,0.72258064516129
2021-01-01,4.25,3.54,3.52,0.73,0.71
2021-01-02,4.25,3.54709677419355,3.51354838709677,0.736451612903226,0.702903225806451
2021-01-03,4.25,3.5541935483871,3.50709677419355,0.742903225806451,0.695806451612903
2021-01-04,4.25,3.56129032258065,3.50064516129032,0.749354838709678,0.688709677419355
2021-01-05,4.25,3.56838709677419,3.4941935483871,0.755806451612903,0.681612903225806
2021-01-06,4.25,3.57548387096774,3.48774193548387,0.762258064516129,0.674516129032258
2021-01-07,4.25,3.58258064516129,3.48129032258065,0.768709677419355,0.66741935483871
2021-01-08,4.25,3.58967741935484,3.47483870967742,0.775161290322581,0.660322580645161
2021-01-09,4.25,3.59677419354839,3.46838709677419,0.781612903225807,0.653225806451613
2021-01-10,4.25,3.60387096774194,3.46193548387097,0.788064516129032,0.646129032258064
2021-01-11,4.25,3.61096774193548,3.45548387096774,0.794516129032258,0.639032258064516
2021-01-12,4.25,3.61806451612903,3.44903225806452,0.800967741935484,0.631935483870968
2021-01-13,4.25,3.62516129032258,3.44258064516129,0.80741935483871,0.62483870967742
2021-01-14,4.25,3.63225806451613,3.43612903225806,0.813870967741936,0.617741935483871
2021-01-15,4.25,3.63935483870968,3.42967741935484,0.820322580645161,0.610645161290323
2021-01-16,4.25,3.64645161290323,3.42322580645161,0.826774193548387,0.603548387096774
2021-01-17,4.25,3.65354838709677,3.41677419354839,0.833225806451613,0.596451612903226
2021-01-18,4.25,3.66064516129032,3.41032258064516,0.839677419354839,0.589354838709677
2021-01-19,4.25,3.66774193548387,3.40387096774194,0.846129032258065,0.582258064516129
2021-01-20,4.25,3.67483870967742,3.39741935483871,0.85258064516129,0.575161290322581
2021-01-21,4.25,3.68193548387097,3.39096774193548,0.859032258064516,0.568064516129033
2021-01-22,4.25,3.68903225806452,3.38451612903226,0.865483870967742,0.560967741935484
2021-01-23,4.25,3.69612903225806,3.37806451612903,0.871935483870968,0.553870967741936
2021-01-24,4.25,3.70322580645161,3.37161290322581,0.878387096774194,0.546774193548387
2021-01-25,4.25,3.71032258064516,3.36516129032258,0.884838709677419,0.539677419354839
2021-01-26,4.25,3.71741935483871,3.35870967741935,0.891290322580645,0.53258064516129
2021-01-27,4.25,3.72451612903226,3.35225806451613,0.897741935483871,0.525483870967742
2021-01-28,4.25,3.73161290322581,3.3458064516129,0.904193548387097,0.518387096774194
2021-01-29,4.25,3.73870967741935,3.33935483870968,0.910645161290323,0.511290322580646
2021-01-30,4.25,3.7458064516129,3.33290322580645,0.917096774193548,0.504193548387097
2021-01-31,4.25,3.75290322580645,3.32645161290323,0.923548387096774,0.497096774193548
2021-02-01,4.25,3.76,3.32,0.93,0.49
2021-02-02,4.25,3.7925,3.31642857142857,0.933571428571429,0.4575
2021-02-03,4.25,3.825,3.31285714285714,0.937142857142857,0.425
2021-02-04,4.25,3.8575,3.30928571428571,0.940714285714286,0.3925
2021-02-05,4.25,3.89,3.30571428571429,0.944285714285714,0.36
